"health","level","moves","r0c0","r0c1","r0c2","r0c3","r0c4","r0c5","r0c6","r1c0","r1c1","r1c2","r1c3","r1c4","r1c5","r1c6","r2c0","r2c1","r2c2","r2c3","r2c4","r2c5","r2c6","r3c0","r3c1","r3c2","r3c3","r3c4","r3c5","r3c6","r4c0","r4c1","r4c2","r4c3","r4c4","r4c5","r4c6","r5c0","r5c1","r5c2","r5c3","r5c4","r5c5","r5c6","r6c0","r6c1","r6c2","r6c3","r6c4","r6c5","r6c6","s0d0","s0d1","s0d2","s0d3","s0d4","s0d5","s0d6","s1d0","s1d1","s1d2","s1d3","s1d4","s1d5","s1d6","s2d0","s2d1","s2d2","s2d3","s2d4","s2d5","s2d6","s3d0","s3d1","s3d2","s3d3","s3d4","s3d5","s3d6","s4d0","s4d1","s4d2","s4d3","s4d4","s4d5","s4d6","s5d0","s5d1","s5d2","s5d3","s5d4","s5d5","s5d6","s6d0","s6d1","s6d2","s6d3","s6d4","s6d5","s6d6"
1,372,23,"start","lava","sand","sand","sand","lava","","sand","sand","sand","lava","lava","sand","","sand","sand","sand","sand","sand","sand","","sand","lava","lava","sand","lava","sand","","sand","sand","sand","lava","sand","sand","","lava","sand","lava","sand","sand","endClosed","","","","","","","","","","","gem","warp","gem","","","","gem","","","","","","gem","","gem","warp2","","gem","","","","","","","","","gem","warp","warp2","","","gem","","","gem","","","gem","","","","","","","","",""
1,373,23,"start","sand","sand","sand","sand","sand","","sand","sand","lava","sand","lava","sand","","sand","lava","sand","sand","lava","sand","","lava","sand","lava","sand","sand","lava","","sand","sand","sand","sand","ice","ice","","sand","lava","sand","sand","sand","endClosed","","","","","","","","","","gem","","boulder","","gem","","gem","warp","","","","warp2","","","","warp","hammer","","gem","","","","","gem","gem","","","warp2","gem","boulder","gem","","","","hammer","","","gem","gem","","","","","","","","",""
1,374,25,"start","sand","sand","sand","sand","sand","","sand","sand","lava","sand","sand","sand","","sand","sand","lava","lava","lava","sand","","sand","sand","lava","endClosed","lava","sand","","sand","sand","lava","sand","lava","sand","","sand","sand","lava","sand","sand","sand","","","","","","","","","","","","gem","","hammer","","warp","hammer","","warp","gem","","","","","","","","","","gem","","","","","gem","","boulder","gem","","gem","","","","gem","","","","boulder","","","","","","","","",""
1,375,18,"start","sand","sand","sand","sand","sand","","sand","sand","sand","lava","sand","sand","","sand","sand","sand","lava","sand","sand","","sand","sand","sand","lava","sand","sand","","sand","sand","sand","lava","lava","lava","","sand","sand","sand","sand","ice","endClosed","","","","","","","","","","","gem","","","","","","gem","warp","","gem","hammer","","","","gem","","","gem","","","","","","","warp2","","gem","","","","","","","warp","gem","warp2","boulder","","","","","","","","","",""
1,376,22,"start","sand","sand","sand","sand","endClosed","","sand","sand","sand","sand","sand","sand","","sand","sand","lava","lava","sand","sand","","sand","ice","sand","sand","ice","sand","","sand","sand","lava","lava","sand","sand","","sand","sand","sand","sand","sand","sand","","","","","","","","","","","","gem","gem","","","gem","","","sword","","","","","","","","gem","","","","","enemy","gem","","gem","","","","","","","","","gem","","","","","","","","","","","","",""
1,377,20,"start","sand","sand","sand","sand","sand","","sand","lava","lava","lava","lava","sand","","sand","lava","sand","sand","lava","sand","","sand","sand","sand","sand","sand","sand","","sand","lava","lava","lava","lava","sand","","sand","sand","sand","sand","sand","endClosed","","","","","","","","","","","","","","warp","","","","","","","sword","","","","gem","gem","","","","","enemy","gem","gem","enemy","","","","","","","","","","warp","sword","","","","","","","","","","","",""
1,378,34,"start","sand","sand","sand","sand","endClosed","","sand","sand","sand","sand","sand","ice","","sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","","","","","","","","","","enemy","gem","","","","","sword","gem","enemy","","","","sword","","enemy","gem","","","","","sword","gem","enemy","","sword","","sword","","enemy","gem","","enemy","","sword","sword","gem","enemy","enemy","gem","","","","","","","",""
1,379,27,"sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","endClosed","sand","sand","sand","sand","sand","","start","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","","","","","","","","sword","","","boulder","","sword","","sword","enemy","enemy","enemy","enemy","sword","","","enemy","hammer","gem","enemy","","","","enemy","gem","gem","enemy","enemy","","","enemy","enemy","enemy","enemy","gem","","","","","enemy","gem","gem","","","","","","","",""
1,380,12,"lava","lava","lava","lava","lava","lava","","lava","sand","sand","sand","lava","lava","","lava","sand","start","sand","sand","lava","","lava","sand","sand","endClosed","sand","lava","","lava","lava","sand","sand","sand","lava","","lava","lava","lava","lava","lava","lava","","","","","","","","","","","","","","","","","sword","gem","sword","","","","","enemy","","enemy","gem","","","","gem","sword","","enemy","","","","","enemy","gem","enemy","","","","","","","","","","","","","","","",""
1,381,23,"start","sand","sand","sand","sand","endClosed","","sand","lava","lava","lava","lava","sand","","sand","lava","sand","sand","lava","sand","","sand","lava","sand","sand","lava","sand","","sand","lava","lava","lava","lava","sand","","sand","sand","sand","sand","sand","sand","","","","","","","","","","hammer","sword","","gem","","","gem","","","","","","","","","warp2","warp","","","","","","gem","enemy","","","","","","","","","gem","","warp","gem","","sword","boulder","warp2","","","","","","","",""
1,382,17,"lava","lava","lava","lava","lava","lava","","start","sand","sand","sand","sand","sand","","lava","lava","lava","lava","lava","sand","","sand","sand","sand","sand","sand","sand","","sand","lava","lava","lava","lava","lava","","sand","sand","sand","sand","sand","endClosed","","","","","","","","","","","","","","","","","warp","warp2","enemy","gem","","","","","","","","gem","","enemy","","","enemy","sword","warp2","","sword","","","","","","","warp","gem","","gem","enemy","","","","","","","","",""
1,383,22,"sand","sand","lava","lava","sand","sand","","sand","ice","sand","sand","ice","sand","","lava","sand","start","sand","sand","lava","","lava","sand","sand","endClosed","sand","lava","","sand","ice","sand","sand","ice","sand","","sand","sand","lava","lava","sand","sand","","","","","","","","","enemy","sword","","","gem","enemy","","gem","","","","","sword","","","","","","","","","","","","","","","","sword","","","","","gem","","enemy","gem","","","sword","enemy","","","","","","","",""
1,384,16,"start","sand","lava","lava","lava","lava","","sand","sand","lava","sand","sand","lava","","lava","sand","lava","sand","lava","lava","","lava","lava","lava","lava","lava","lava","","lava","lava","sand","lava","lava","lava","","lava","lava","sand","sand","sand","endClosed","","","","","","","","","","gem","","","","","","gem","warp","","warp","warp2","","","","sword","","gem","","","","","","","","","","","","","gem","","","","","","","warp2","gem","enemy","","","","","","","","",""
1,385,28,"sand","sand","sand","sand","sand","start","","sand","lava","lava","sand","lava","lava","","sand","lava","sand","lava","sand","sand","","sand","lava","endClosed","sand","sand","sand","","sand","lava","lava","lava","lava","sand","","sand","sand","sand","sand","sand","sand","","","","","","","","","gem","","sword","warp","","","","enemy","","","gem","","","","warp2","","sword","","gem","","","gem","","","warp","","gem","","","","","","","","","enemy","gem","warp2","","gem","sword","","","","","","","",""
1,386,27,"start","sand","sand","sand","sand","lava","","sand","lava","sand","lava","sand","sand","","sand","sand","sand","sand","sand","lava","","sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","endClosed","sand","","sand","sand","sand","sand","sand","sand","","","","","","","","","","","warp","gem","gem","","","gem","","gem","","warp","hammer","","gem","gem","","","gem","","","warp2","boulder","gem","enemy","enemy","enemy","","","","warp2","enemy","","enemy","","sword","","gem","enemy","enemy","enemy","","","","","","","",""
1,387,30,"start","sand","sand","lava","sand","sand","","sand","lava","sand","sand","sand","sand","","sand","sand","lava","sand","lava","sand","","sand","sand","sand","lava","sand","sand","","sand","sand","sand","sand","sand","endClosed","","sand","lava","sand","sand","lava","lava","","","","","","","","","","","gem","","gem","warp2","","gem","","","warp","","sword","","gem","","","gem","","gem","","","","","","","warp2","","gem","","warp","","enemy","","","sword","","","gem","","","","","","","","","",""
1,388,28,"start","sand","sand","sand","sand","endClosed","","sand","lava","sand","sand","lava","sand","","sand","sand","lava","lava","sand","sand","","sand","sand","lava","lava","sand","sand","","sand","lava","sand","sand","lava","sand","","sand","sand","sand","sand","sand","sand","","","","","","","","","","enemy","enemy","enemy","enemy","","","warp","","gem","sword","","warp2","","gem","sword","","","sword","","","","sword","","","sword","gem","","warp2","","sword","gem","","","","enemy","warp","gem","","","enemy","","","","","","","",""
1,389,20,"start","sand","sand","sand","sand","endClosed","","sand","lava","lava","lava","lava","sand","","sand","lava","sand","sand","lava","sand","","sand","lava","sand","sand","lava","sand","","sand","lava","lava","lava","lava","sand","","sand","sand","sand","sand","sand","sand","","","","","","","","","","sword","enemy","enemy","gem","","","sword","","","","","sword","","enemy","","warp","gem","","enemy","","enemy","","gem","warp2","","enemy","","sword","","","","","sword","","warp","gem","enemy","enemy","sword","warp2","","","","","","","",""
1,390,30,"ice","sand","sand","sand","sand","ice","","sand","lava","sand","sand","lava","sand","","sand","sand","endClosed","sand","sand","sand","","sand","sand","sand","start","sand","sand","","sand","lava","sand","sand","lava","sand","","ice","sand","sand","sand","sand","ice","","","","","","","","","gem","","","","","gem","","","","gem","warp2","","","","","warp2","","gem","gem","","","","gem","gem","","warp","","","","","warp","gem","","","","gem","","","","","gem","","","","","","","",""
1,391,24,"start","sand","sand","sand","sand","sand","","sand","sand","lava","sand","lava","sand","","lava","sand","sand","sand","sand","sand","","lava","sand","sand","sand","sand","lava","","sand","sand","sand","lava","sand","sand","","sand","lava","sand","lava","sand","endClosed","","","","","","","","","","","gem","warp","sword","warp2","","","gem","","gem","","gem","","","","enemy","","gem","","","","gem","gem","enemy","gem","","","gem","warp","gem","","warp2","sword","","","","","","gem","","","","","","","","",""
1,392,29,"start","sand","sand","sand","sand","sand","","sand","lava","sand","lava","lava","sand","","sand","sand","sand","lava","lava","sand","","sand","sand","lava","sand","sand","sand","","sand","lava","sand","sand","lava","sand","","sand","ice","sand","sand","sand","endClosed","","","","","","","","","","gem","gem","warp2","","enemy","","gem","","","","","gem","","","","","","","sword","","","gem","","sword","","","","","","warp2","warp","","enemy","","warp","","boulder","gem","gem","","","","","","","","",""
1,393,29,"sand","sand","sand","sand","sand","sand","","sand","lava","lava","lava","lava","sand","","start","sand","sand","sand","sand","endClosed","","sand","lava","sand","sand","lava","sand","","sand","sand","lava","lava","sand","sand","","sand","sand","sand","sand","sand","sand","","","","","","","","","","","boulder","sword","","warp","","","","","","","warp2","","","enemy","enemy","enemy","enemy","","","sword","","gem","gem","","sword","","","","","","","boulder","","warp","","boulder","sword","warp2","hammer","","","","","","","",""
1,394,25,"start","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","endClosed","","","","","","","","","","","","","","","","","enemy","enemy","enemy","sword","gem","","","enemy","gem","enemy","gem","","","","enemy","enemy","enemy","","warp","","","gem","","sword","boulder","","","warp","hammer","","gem","","","","","","","","","",""
1,395,25,"start","sand","lava","sand","sand","lava","","sand","lava","sand","sand","lava","sand","","sand","sand","sand","lava","sand","sand","","sand","sand","lava","sand","sand","sand","","sand","lava","sand","sand","lava","sand","","sand","sand","sand","lava","sand","endClosed","","","","","","","","","","sword","","sword","sword","","","warp","","sword","warp","","sword","","sword","warp2","sword","","sword","warp2","","enemy","sword","","enemy","enemy","enemy","","enemy","","enemy","sword","","enemy","","gem","enemy","sword","","gem","","","","","","","","",""
1,396,26,"sand","sand","sand","sand","sand","sand","","sand","sand","sand","sand","sand","sand","","sand","sand","start","sand","lava","sand","","sand","sand","sand","endClosed","sand","sand","","sand","sand","sand","sand","sand","sand","","sand","sand","lava","sand","sand","sand","","","","","","","","","warp","hammer","enemy","boulder","gem","warp","","sword","enemy","sword","boulder","gem","enemy","","sword","enemy","","boulder","boulder","boulder","","boulder","boulder","boulder","","","sword","","gem","enemy","boulder","","hammer","enemy","","warp2","gem","boulder","","sword","warp2","","","","","","","",""
1,397,22,"start","sand","sand","sand","sand","sand","","lava","lava","lava","lava","ice","lava","","sand","ice","sand","sand","ice","sand","","sand","ice","sand","sand","ice","sand","","lava","ice","lava","lava","lava","lava","","sand","sand","sand","sand","sand","endClosed","","","","","","","","","","","sword","","warp","gem","","","boulder","","","","","","enemy","","","boulder","","sword","","gem","","boulder","hammer","","gem","","","","","","boulder","","","gem","warp","","","enemy","","","","","","","","",""
